rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/iterations,time/fps,train/loss,train/learning_rate,train/clip_range,train/explained_variance,train/n_updates,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/entropy_loss,train/clip_fraction
203.5,2048,31.779999999999994,3,1,669,,,,,,,,,,
237.88235294117646,4096,15.323529411764707,7,2,560,8.201225280761719,0.0003,0.2,0.8324430584907532,4910,-0.019678793668572326,0.016893025,22.183518254756926,-0.7595123952254653,0.18447265625
254.375,6144,5.745833333333333,11,3,539,3.792005777359009,0.0003,0.2,0.8898857831954956,4920,-0.020141299880924633,0.019218806,17.889842134714126,-0.8648847801610827,0.18896484375
239.02941176470588,8192,9.261764705882353,15,4,528,6.038778781890869,0.0003,0.2,0.9151415228843689,4930,-0.01768732504133368,0.023293484,20.485243824124336,-0.891230459138751,0.2111328125
241.41463414634146,10240,9.002439024390245,19,5,517,13.810912132263184,0.0003,0.2,0.8725107312202454,4940,-0.021682268781296442,0.022310965,41.92811226248741,-0.7666218221187592,0.171630859375
248.10416666666666,12288,6.383333333333334,24,6,511,3.002227783203125,0.0003,0.2,0.9162521362304688,4950,-0.020821440301369877,0.020752475,22.32363896071911,-0.8952961944043636,0.198193359375
243.98275862068965,14336,9.281034482758622,28,7,495,3.06266188621521,0.0003,0.2,0.9357444643974304,4960,-0.01664008673396893,0.01825374,24.10307959616184,-0.9096014516428113,0.193115234375
253.65625,16384,4.659375000000001,33,8,483,12.555808067321777,0.0003,0.2,0.909844696521759,4970,-0.01965235108655179,0.010762687,40.332357904314996,-0.7602800782769918,0.1310546875
259.38028169014086,18432,0.6154929577464795,38,9,482,5.686260223388672,0.0003,0.2,0.930139422416687,4980,-0.02263809986616252,0.022197574,21.353272964060306,-0.9657134415581823,0.227734375
261.05128205128204,20480,0.13461538461538433,42,10,482,10.431455612182617,0.0003,0.2,0.9148018956184387,4990,-0.015696893837593963,0.028011106,30.727589927613735,-0.9333656098693609,0.19814453125
256.4942528735632,22528,3.093103448275861,46,11,482,10.633524894714355,0.0003,0.2,0.8436518907546997,5000,-0.016604775849555154,0.012233434,59.111282685399054,-0.8695634685456752,0.142138671875
260.5744680851064,24576,1.3351063829787233,51,12,474,57.41530990600586,0.0003,0.2,0.8400548696517944,5010,-0.020333193679107353,0.011824181,91.22112337350845,-0.80144656971097,0.126611328125
260.4,26624,1.6989999999999998,56,13,474,18.136180877685547,0.0003,0.2,0.9139771461486816,5020,-0.021911442650889512,0.017322792,40.932366979122165,-0.9019491950049996,0.19482421875
265.63,28672,-0.9519999999999993,60,14,471,34.569725036621094,0.0003,0.2,0.8768022060394287,5030,-0.01646616516954964,0.0175942,69.11693274378777,-0.8850357517600059,0.17001953125
270.85,30720,-3.490000000000001,64,15,472,14.678879737854004,0.0003,0.2,0.8683674931526184,5040,-0.017806608906539623,0.018097918,58.594892877340314,-0.8936024580150843,0.172607421875
265.26,32768,-0.15499999999999983,70,16,467,6.661121845245361,0.0003,0.2,0.8696069121360779,5050,-0.022491059791354927,0.020652913,44.0177812308073,-0.9574764419347048,0.2251953125
274.43,34816,-4.717000000000001,74,17,466,39.63725662231445,0.0003,0.2,0.8263070583343506,5060,-0.016926797632186207,0.015982546,91.58148154616356,-0.8750695852562785,0.152197265625
279.17,36864,-5.496,78,18,468,27.851186752319336,0.0003,0.2,0.8653690814971924,5070,-0.020074492602725515,0.020808509,41.83903892040253,-0.9358638441190124,0.214111328125
275.43,38912,-3.420999999999999,82,19,468,6.0475077629089355,0.0003,0.2,0.9045950174331665,5080,-0.01872335488005774,0.024377842,42.88641290962696,-0.9672942273318768,0.237060546875
275.2,40960,-3.130000000000001,87,20,467,24.01332664489746,0.0003,0.2,0.8208813071250916,5090,-0.016575984298833647,0.010373417,88.99190827608109,-0.8819038597866893,0.138232421875
283.03,43008,-7.102999999999998,91,21,468,22.693462371826172,0.0003,0.2,0.8136451840400696,5100,-0.018754153708869126,0.015251092,87.53736636638641,-0.8758402608335019,0.173486328125
276.54,45056,-3.5159999999999996,96,22,468,16.070846557617188,0.0003,0.2,0.8360249400138855,5110,-0.01758282664377475,0.019389097,58.672102871537206,-0.8987506434321404,0.186279296875
277.05,47104,-3.179,100,23,469,27.28028678894043,0.0003,0.2,0.7902638912200928,5120,-0.022986769413182628,0.016468663,98.9606854379177,-0.917039648257196,0.190234375
280.96,49152,-4.7299999999999995,105,24,465,14.59091854095459,0.0003,0.2,0.775530993938446,5130,-0.015561110618364182,0.021260276,82.86255090832711,-0.9470135305076838,0.188916015625
285.57,51200,-7.007999999999998,109,25,465,41.514564514160156,0.0003,0.2,0.7793421745300293,5140,-0.014363497759040911,0.015580371,130.2582709491253,-0.9285676412284374,0.151318359375
290.06,53248,-10.380999999999997,114,26,465,56.60074996948242,0.0003,0.2,0.7844449877738953,5150,-0.019425240359123564,0.017871436,86.85554771721362,-0.9106865139678121,0.207958984375
290.32,55296,-10.364,118,27,465,29.712310791015625,0.0003,0.2,0.8832539916038513,5160,-0.017687230484443716,0.030341778,54.56990868747234,-0.9758139373734593,0.230126953125
286.96,57344,-8.192999999999998,123,28,466,41.570457458496094,0.0003,0.2,0.6926124095916748,5170,-0.01722361068241298,0.016070371,100.27628543376923,-0.8367022678256035,0.1353515625
291.02,59392,-9.941,127,29,466,31.718982696533203,0.0003,0.2,0.7305699586868286,5180,-0.01959470976726152,0.011740014,90.57498290538788,-0.9309980880469084,0.15341796875
288.86,61440,-9.199,131,30,467,35.37624740600586,0.0003,0.2,0.711491584777832,5190,-0.018744137868634426,0.018375909,71.52890290617943,-0.945496891066432,0.1845703125
288.35,63488,-8.769,135,31,468,63.7663688659668,0.0003,0.2,0.717930793762207,5200,-0.018082650493306575,0.016600735,89.90725876688957,-0.7706939306110143,0.138037109375
288.19,65536,-8.705,139,32,468,5.708671569824219,0.0003,0.2,0.7491227984428406,5210,-0.015766655826882924,0.024089195,54.178412553668025,-0.9451031070202589,0.229296875
289.68,67584,-9.216999999999999,144,33,468,14.563701629638672,0.0003,0.2,0.83385169506073,5220,-0.014190273522399367,0.023304386,28.371771343052387,-0.9134363096207381,0.267919921875
293.3,69632,-10.708999999999996,149,34,464,10.866182327270508,0.0003,0.2,0.7820433378219604,5230,-0.016430579306324945,0.018777007,72.66062951385975,-0.8493696581572294,0.17880859375
288.75,71680,-7.918000000000002,154,35,464,15.946212768554688,0.0003,0.2,0.727003276348114,5240,-0.0201322938373778,0.015499234,85.41470658183098,-0.8867002783343196,0.154296875
291.27,73728,-9.102,158,36,465,57.998714447021484,0.0003,0.2,0.697400689125061,5250,-0.016604400658252416,0.009243811,132.22707378864288,-0.8208189452067017,0.114599609375
295.2,75776,-10.777999999999999,162,37,465,25.688228607177734,0.0003,0.2,0.649432897567749,5260,-0.02355205031199148,0.015883569,82.5639641046524,-0.8474964229390025,0.168408203125
293.83,77824,-9.804,166,38,466,37.54487609863281,0.0003,0.2,0.6525225639343262,5270,-0.024668544786254642,0.022138093,48.52425611913204,-0.9364549856632948,0.262451171875
301.0,79872,-14.130999999999998,171,39,466,26.604103088378906,0.0003,0.2,0.6721434593200684,5280,-0.017080033922684378,0.016203111,95.71317723989486,-0.8803895633667708,0.172802734375
293.93,81920,-9.315,175,40,465,4.212411880493164,0.0003,0.2,0.8692173361778259,5290,-0.015375115678762086,0.054038264,21.406878945976494,-0.88379060998559,0.27431640625
295.07,83968,-9.896,180,41,465,71.44937133789062,0.0003,0.2,0.7579545378684998,5300,-0.011467898167029488,0.01251955,91.77257288694382,-0.8743656659498811,0.1400390625
297.42,86016,-11.069999999999999,185,42,464,14.04553508758545,0.0003,0.2,0.722398042678833,5310,-0.01616000801586779,0.015263621,105.4260588645935,-0.9549678167328238,0.164111328125
298.77,88064,-12.196000000000002,190,43,463,20.244409561157227,0.0003,0.2,0.7539075613021851,5320,-0.018079466755443717,0.013564062,67.97669402360916,-0.9324114989489317,0.145703125
293.26,90112,-9.333999999999996,194,44,464,37.83755874633789,0.0003,0.2,0.774718165397644,5330,-0.016848568667774087,0.013175301,100.51329700946808,-0.9312190163880587,0.145458984375
295.04,92160,-10.671000000000001,198,45,463,29.792236328125,0.0003,0.2,0.718755841255188,5340,-0.019053786231961568,0.013685005,145.65796246528626,-0.8845068890601396,0.153125
292.46,94208,-9.874,202,46,464,32.345672607421875,0.0003,0.2,0.7565282583236694,5350,-0.019362016652303284,0.021561451,85.18043967485428,-0.8999516194686293,0.188037109375
288.1,96256,-7.972,207,47,464,42.133811950683594,0.0003,0.2,0.7072188854217529,5360,-0.0247331542064785,0.014701575,87.14835304021835,-0.9259270034730435,0.1669921875
292.45,98304,-10.530999999999999,211,48,464,21.53231430053711,0.0003,0.2,0.7825677990913391,5370,-0.017319416200189154,0.014975978,60.282507666945456,-0.9071038004010916,0.181298828125
295.65,100352,-13.168,215,49,465,70.41404724121094,0.0003,0.2,0.8079181909561157,5380,-0.013616069591080304,0.022488097,58.21084590554237,-0.9309228079393506,0.1984375
303.88,102400,-17.625,220,50,464,21.849504470825195,0.0003,0.2,0.8949498534202576,5390,-0.021362806332763284,0.03172244,29.585747259110214,-1.0036965871229768,0.27890625
304.95,104448,-18.06,225,51,463,23.73920440673828,0.0003,0.2,0.9085975289344788,5400,-0.02107247063977411,0.020878911,36.51635378301144,-0.9683988654986024,0.224658203125
304.49,106496,-18.658999999999995,229,52,464,36.28337860107422,0.0003,0.2,0.7558125257492065,5410,-0.013666985401505372,0.013263276,113.62554844617844,-0.9882082713767886,0.14345703125
311.8,108544,-23.298000000000002,233,53,465,8.186923027038574,0.0003,0.2,0.9081072211265564,5420,-0.018090137256513115,0.030732436,35.88364927470684,-0.9275387628003955,0.225634765625
313.84,110592,-23.916999999999998,237,54,465,0.529654860496521,0.0003,0.2,0.9767684936523438,5430,-0.02214590061630588,0.05374254,4.859889447689056,-1.0330768732354045,0.334814453125
316.03,112640,-25.368,241,55,466,11.512640953063965,0.0003,0.2,0.9034842848777771,5440,-0.015755445344984763,0.024993595,47.658954698592424,-1.0231717221438885,0.243212890625
323.31,114688,-29.412,245,56,467,2.517815589904785,0.0003,0.2,0.9026494026184082,5450,-0.014129973221861292,0.018602027,55.49061365127564,-1.011383967474103,0.21533203125
326.15,116736,-32.05,249,57,467,0.6993298530578613,0.0003,0.2,0.9845800399780273,5460,-0.020257048640633,0.033985242,5.0287548042833805,-1.0443081129342318,0.294580078125
329.71,118784,-34.326,253,58,468,2.825751781463623,0.0003,0.2,0.8654606342315674,5470,-0.012464101854129694,0.012098681,42.73177770972252,-1.0325465559959413,0.19296875
337.52,120832,-38.389,257,59,468,60.973445892333984,0.0003,0.2,0.786908745765686,5480,-0.014081429406360257,0.008198351,104.67516111433505,-1.0369463559240102,0.132421875
343.57,122880,-42.391000000000005,262,60,468,9.828652381896973,0.0003,0.2,0.8687049150466919,5490,-0.02684799754060805,0.01862453,25.49880847632885,-1.0354036387056111,0.197216796875
347.94,124928,-44.70700000000001,266,61,468,0.49732181429862976,0.0003,0.2,0.96785569190979,5500,-0.03558242001308827,0.030442674,5.618717157840729,-1.0499455435201526,0.322998046875
354.48,126976,-47.853,270,62,469,51.24999237060547,0.0003,0.2,0.46050208806991577,5510,-0.0076474598856293595,0.0071621407,258.4785773396492,-0.9998821202665568,0.127978515625
360.2,129024,-51.001000000000005,274,63,470,27.689577102661133,0.0003,0.2,0.7019328474998474,5520,-0.02158860792114865,0.011832372,49.740648227930066,-1.0572427179664374,0.139306640625
364.6,131072,-54.651,278,64,470,50.8210563659668,0.0003,0.2,0.7633066177368164,5530,-0.017991520726354793,0.014653837,97.96968694627284,-1.0741502534598113,0.164599609375
371.71,133120,-58.24500000000001,282,65,470,12.711089134216309,0.0003,0.2,0.6676564812660217,5540,-0.022039352983119896,0.016346924,69.79083214402199,-1.0596508240327238,0.158447265625
376.42,135168,-62.648999999999994,287,66,470,36.39039611816406,0.0003,0.2,0.6725634336471558,5550,-0.015715180631377734,0.017299954,63.33425176441669,-1.0750479592010378,0.170751953125
375.52,137216,-61.65200000000001,292,67,469,4.780366897583008,0.0003,0.2,0.91786128282547,5560,-0.025315485424653162,0.032954715,10.752628526091575,-1.082864423468709,0.259619140625
375.35,139264,-61.83,296,68,469,42.6651611328125,0.0003,0.2,0.5233112573623657,5570,-0.014508665827452204,0.008913233,143.95778789520264,-1.0293393017724157,0.135107421875
373.24,141312,-60.692,300,69,469,21.59777069091797,0.0003,0.2,0.6060464382171631,5580,-0.017996306519489736,0.014564354,104.39785877466201,-1.0124499080702662,0.116064453125
376.73,143360,-62.60499999999999,304,70,470,67.97694396972656,0.0003,0.2,0.3967713713645935,5590,-0.017463228858832735,0.010810137,182.00454090833665,-1.026171269081533,0.1384765625
375.96,145408,-61.352,309,71,470,10.206137657165527,0.0003,0.2,0.6362873315811157,5600,-0.021013764078816166,0.016681788,69.5679677516222,-1.036179092153907,0.225244140625
370.64,147456,-58.20099999999999,313,72,470,8.344325065612793,0.0003,0.2,0.6601522564888,5610,-0.019545714301784756,0.023344813,69.85494544655084,-1.0369440626353026,0.2591796875
372.07,149504,-58.68199999999999,317,73,470,42.6452751159668,0.0003,0.2,0.46284377574920654,5620,-0.016134808800416067,0.009962611,176.20956298708916,-0.9828782141208648,0.119287109375
368.57,151552,-56.918,321,74,470,8.258113861083984,0.0003,0.2,0.6037936210632324,5630,-0.022981888004869687,0.027313542,78.69281083345413,-1.0392476653680205,0.253857421875
369.35,153600,-56.711999999999996,326,75,471,8.811366081237793,0.0003,0.2,0.567685604095459,5640,-0.014287098620843607,0.026467841,116.85685363411903,-0.9972170662134886,0.17275390625
365.48,155648,-54.574000000000005,330,76,471,95.343505859375,0.0003,0.2,0.7194972038269043,5650,-0.009446405197377317,0.026734807,65.47707894891501,-1.048890166543424,0.273388671875
365.48,157696,-54.348,334,77,471,73.21210479736328,0.0003,0.2,0.49840444326400757,5660,-0.013559971361246426,0.012499809,187.54320440292358,-0.9885416647419334,0.12666015625
365.48,159744,-54.22299999999999,338,78,471,6.27154541015625,0.0003,0.2,0.7630447745323181,5670,-0.021213790960609914,0.018285975,16.80874055325985,-1.0058611357584595,0.221142578125
370.2,161792,-56.854,343,79,471,2.6500720977783203,0.0003,0.2,0.9229705333709717,5680,-0.02597029051539721,0.024257794,10.917005397379398,-1.0506194775924087,0.25341796875
371.1,163840,-57.495,347,80,471,3.5207901000976562,0.0003,0.2,0.8711982369422913,5690,-0.018046687700552864,0.018549804,12.12216630578041,-1.041928563825786,0.168896484375
371.66,165888,-57.256000000000014,352,81,471,0.8959715366363525,0.0003,0.2,0.9528582096099854,5700,-0.021157335126190446,0.025164267,5.506458228453994,-1.016796371527016,0.27646484375
370.93,167936,-56.18500000000001,356,82,471,1.228858470916748,0.0003,0.2,0.9649990200996399,5710,-0.0245567078665772,0.02426762,5.145429002866149,-1.039162116870284,0.26640625
369.83,169984,-55.638000000000005,360,83,471,3.005821943283081,0.0003,0.2,0.7985081672668457,5720,-0.014510495623835596,0.020124877,51.90788439586758,-0.9601294817402959,0.241455078125
364.64,172032,-51.06700000000001,364,84,471,21.283601760864258,0.0003,0.2,0.7631230354309082,5730,-0.013800625775184016,0.012115052,85.18255678415298,-1.0626959815621375,0.17119140625
364.55,174080,-51.32499999999999,371,85,468,56.70069122314453,0.0003,0.2,0.5476913452148438,5740,-0.011322896134515759,0.006471061,220.8236492693424,-0.9465963453054428,0.06083984375
359.16,176128,-48.227,376,86,468,32.72333526611328,0.0003,0.2,0.5915899276733398,5750,-0.01338437114318367,0.010691749,160.5611088424921,-0.9793474039062857,0.11591796875
354.83,178176,-45.943000000000005,382,87,466,123.18125915527344,0.0003,0.2,0.4582529067993164,5760,-0.00889904484647559,0.0046609635,309.45268152952195,-0.9326119408011436,0.032177734375
353.32,180224,-46.411,387,88,465,140.06063842773438,0.0003,0.2,0.30906742811203003,5770,-0.010214722485397943,0.007540889,275.88843215703963,-0.9310943787917495,0.056591796875
349.05,182272,-45.379000000000005,393,89,463,27.44902992248535,0.0003,0.2,0.4062918424606323,5780,-0.016156644761940696,0.010626646,139.3615263402462,-0.9708746504038572,0.1044921875
349.76,184320,-45.648999999999994,397,90,463,130.9727325439453,0.0003,0.2,0.2911120653152466,5790,-0.017745845419267426,0.009977553,247.37327892780303,-0.919292263686657,0.123486328125
344.8,186368,-42.93,402,91,463,98.22306823730469,0.0003,0.2,0.4910496473312378,5800,-0.016923943766232696,0.013269419,135.42843253612517,-1.0189934477210045,0.189599609375
339.6,188416,-40.128,407,92,462,87.48565673828125,0.0003,0.2,0.4510497450828552,5810,-0.013857510751404335,0.014097668,181.69504551887513,-0.8875869482755661,0.13349609375
338.22,190464,-39.744,411,93,462,57.490787506103516,0.0003,0.2,0.1410982608795166,5820,-0.013330016574764158,0.0136183,154.73867571353912,-0.9331597788259387,0.125634765625
327.6,192512,-33.666000000000004,416,94,462,15.751006126403809,0.0003,0.2,0.5014015436172485,5830,-0.01601877997381962,0.0132415,65.73197099268437,-0.9727212192490697,0.161767578125
316.91,194560,-27.713999999999995,420,95,462,46.20319747924805,0.0003,0.2,0.26587480306625366,5840,-0.011071268815430812,0.0063419957,208.40355398654938,-0.8908607130870223,0.06123046875
313.26,196608,-25.482999999999993,425,96,462,64.36228942871094,0.0003,0.2,0.5817857980728149,5850,-0.015378695903928019,0.007943065,164.44841775894164,-0.8906255612149835,0.100341796875
311.12,198656,-23.285999999999998,430,97,461,39.49164962768555,0.0003,0.2,0.12214118242263794,5860,-0.020599572685023305,0.015513875,87.08663183450699,-0.9556172903627157,0.18779296875
303.26,200704,-18.715999999999998,435,98,460,31.294658660888672,0.0003,0.2,0.38027578592300415,5870,-0.01815910270088352,0.015798368,76.17258040308953,-0.9624758370220661,0.199609375
306.34,202752,-20.034000000000006,440,99,460,89.9656753540039,0.0003,0.2,0.24741369485855103,5880,-0.017973742289177606,0.0125301825,118.75227808356286,-0.9328423880040646,0.166015625
304.83,204800,-18.921000000000003,444,100,460,10.05221176147461,0.0003,0.2,0.3632851839065552,5890,-0.018988188340154012,0.025688935,38.59924138635397,-0.9832763919606805,0.28173828125
305.22,206848,-19.125999999999998,449,101,460,31.255395889282227,0.0003,0.2,0.4269981384277344,5900,-0.014994022280734497,0.013794916,106.54243589639664,-0.9099982619285584,0.174853515625
306.86,208896,-19.685,455,102,459,39.50003433227539,0.0003,0.2,0.43652957677841187,5910,-0.016077775586745703,0.009253995,123.27915741801262,-0.912823967076838,0.099755859375
305.09,210944,-17.420999999999996,460,103,458,12.934721946716309,0.0003,0.2,0.6591311693191528,5920,-0.014652847162506078,0.022201471,58.085852190852165,-0.9687951300293207,0.236962890625
307.14,212992,-17.717,465,104,457,16.418752670288086,0.0003,0.2,0.6116827726364136,5930,-0.016719176758488174,0.01083157,73.32040727734565,-0.964163021557033,0.130419921875
310.39,215040,-18.99,470,105,457,17.025169372558594,0.0003,0.2,0.7441424131393433,5940,-0.015483045506698545,0.011923266,61.21826753616333,-0.9439284093677998,0.13115234375
316.19,217088,-21.855,475,106,456,13.863531112670898,0.0003,0.2,0.7281152009963989,5950,-0.014302625208802055,0.010567301,34.91901460886002,-0.9751089446246624,0.137744140625
318.03,219136,-21.767000000000003,481,107,455,12.521138191223145,0.0003,0.2,0.777921199798584,5960,-0.022033964554429984,0.023065828,35.70868471264839,-1.0116325344890356,0.228076171875
318.83,221184,-21.385000000000005,487,108,454,10.58017635345459,0.0003,0.2,0.7064881324768066,5970,-0.017505686866934413,0.01191766,64.81644356548786,-0.9711336962878704,0.149267578125
318.53,223232,-21.215000000000003,492,109,453,33.57892608642578,0.0003,0.2,0.5560298562049866,5980,-0.014808629694744013,0.011817757,98.23785681128501,-0.9405793277546763,0.1208984375
322.27,225280,-23.052,499,110,450,51.134544372558594,0.0003,0.2,0.5748028755187988,5990,-0.016040861904912163,0.018439204,81.99712839722633,-0.9405432183295488,0.189892578125
326.64,227328,-24.581,506,111,448,31.415931701660156,0.0003,0.2,0.5413147211074829,6000,-0.018885835228138602,0.011864498,89.07901357710361,-0.9085206884890795,0.14306640625
326.86,229376,-24.923000000000005,512,112,447,41.447322845458984,0.0003,0.2,0.5784434080123901,6010,-0.01693661926110508,0.014108846,83.8824676156044,-0.9585260879248381,0.17265625
329.13,231424,-25.906,519,113,445,23.355255126953125,0.0003,0.2,0.4914718270301819,6020,-0.019767714868066832,0.016120415,57.55590431690216,-0.948778316564858,0.173681640625
330.06,233472,-27.861,524,114,444,12.34134292602539,0.0003,0.2,0.5293056964874268,6030,-0.017129817632667254,0.015540636,60.63248452544212,-0.968416529148817,0.1576171875
331.56,235520,-28.645000000000003,531,115,443,10.546162605285645,0.0003,0.2,0.6103568077087402,6040,-0.01647117783431895,0.014528818,73.83334289193154,-0.9243042023852468,0.17578125
332.11,237568,-29.011999999999997,538,116,441,29.613426208496094,0.0003,0.2,0.7098477482795715,6050,-0.015607320434355643,0.014082119,53.07764820456505,-0.9391332110390067,0.155126953125
340.0,239616,-33.429,544,117,440,23.1039981842041,0.0003,0.2,0.6447345018386841,6060,-0.017925083136651664,0.016283106,51.217532855272296,-0.9713461931794882,0.19501953125
342.3,241664,-35.723000000000006,548,118,440,33.39356994628906,0.0003,0.2,0.6974124908447266,6070,-0.013147285585000645,0.017419545,51.58405869603157,-0.9889537572860718,0.200390625
341.31,243712,-35.178,553,119,440,16.633621215820312,0.0003,0.2,0.7348160147666931,6080,-0.015171813884808216,0.01390326,30.525725010037423,-0.993798783235252,0.169921875
342.97,245760,-36.562,558,120,440,22.548606872558594,0.0003,0.2,0.5957925319671631,6090,-0.021514312841463833,0.015414072,69.54981169700622,-0.9710328446701169,0.21005859375
341.65,247808,-35.872,562,121,440,17.866392135620117,0.0003,0.2,0.5947479009628296,6100,-0.011905883331928635,0.025217596,50.56635191440582,-0.9567545186728239,0.225048828125
